Names,Website,Description,Phone Number,Address,Average Rating,Store Shopping,In Store Pickup,Delivery,Type,Opens At,Reviews,Category
Jumbo,tiendasjumbo.co,In-store shopping   In-store pickup   Delivery,+57 604 5013020,"Cra. 65 #45-85, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.3,Yes,Yes,Yes,Supermarket,,No reviews available,health_food_stores
éxito Vecino Aventura,exito.com,Dine-in   Curbside pickup   No-contact delivery,+57 1 800 0428800,"Cl. 67 #53 - 28, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.2,No,No,No,Supermarket,,No reviews available,health_food_stores
Éxito La 70,exito.com,Dine-in   Curbside pickup   No-contact delivery,+57 1 800 0428800,"Cra. 70 #43 - 31, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.2,No,No,No,Supermarket,,No reviews available,health_food_stores
Organic Nails Medellin Floresta,,In-store shopping   In-store pickup   Delivery,+57 324 2712264,"Av. 80 #46 -70 int 201, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.9,Yes,Yes,Yes,Cosmetics store,,No reviews available,health_food_stores
Productos de belleza ecológicos - Maquilla sin químicos - Ocre Cosmética Natural,ocrecosmetica.com,,+57 301 6513933,"Cra. 67 #43-11 segundo piso, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Cosmetic products manufacturer,Open ⋅ Closes 3 PM,No reviews available,health_food_stores
Orgánika Healthy Store,,In-store pickup   Delivery,+57 300 6426740,"Cl 10A #37-23, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,Yes,Yes,Health and beauty shop,,No reviews available,health_food_stores
Organic Nails Medellin Megacentro,api.whatsapp.com,In-store shopping   Curbside pickup   Delivery,+57 312 4966268,"Cra. 53 #47-22, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",5.0,Yes,No,Yes,Beauty supply store,,No reviews available,health_food_stores
SÁBILA Y BIENESTAR | Sábila | Productos Naturales | Salud y Belleza,,In-store shopping   Curbside pickup   Delivery,+57 604 5915550,"Cra. 75 #28-13 Primer piso, Medellín, Belén, Medellín, Antioquia, Colombia",5.0,Yes,No,Yes,Health and beauty shop,Open ⋅ Closes 9 PM,No reviews available,health_food_stores
Professional Beauty Shop,facebook.com,,+57 318 5712308,"Cra. 53 #46-49, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",5.0,No,No,Yes,Beauty supply store,,No reviews available,health_food_stores
GOVE NAILS BELÉN,bit.ly,In-store pickup   Delivery,+57 321 8745683,"Cl. 30 # 76a - 15, Medellín, Belén, Medellín, Antioquia, Colombia",5.0,No,Yes,Yes,Beauty supply store,,No reviews available,health_food_stores
Tienda Naturista Annie Naturals,annienaturals.com,In-store shopping   Curbside pickup   Delivery,+57 300 3458131,"Cra. 53 # 49-82, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.9,Yes,No,Yes,Natural goods store,Open ⋅ Closes 7 PM,No reviews available,health_food_stores
Productos de belleza ecológicos - Maquilla sin químicos - Ocre Cosmética Natural,ocrecosmetica.com,,+57 301 6513933,"Cra. 67 #43-11 segundo piso, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Cosmetic products manufacturer,Open ⋅ Closes 3 PM,No reviews available,health_food_stores
Naturalis Keratina by Natural Cosmetics,,,+57 300 8353424,,5.0,No,No,Yes,Beauty supply store,,No reviews available,health_food_stores
PR Natural Cosmetics,,,+57 301 4271503,"Cl. 47DD #82 A 84, La Floresta, Medellín, La América, Medellín, Antioquia, Colombia",,No,No,No,Health and beauty shop,,No reviews available,health_food_stores
Natural lashes,,,+57 43532994,"Cl. 30A #87-217, Medellín, Belén, Medellín, Antioquia, Colombia",5.0,No,No,Yes,Cosmetics store,,No reviews available,health_food_stores
Natural sant,naturalsant.com.co,,+57 311 7399332,"Cra. 54 #46-71 Local 9971, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.2,No,No,No,Cosmetic products manufacturer,,No reviews available,health_food_stores
Witchy natural cosmetics,,,+57 310 5196979,"050035, Calasanz, Medellín, Antioquia, Colombia",5.0,No,No,No,Beauty product supplier,,No reviews available,health_food_stores
Natural Look La 80,facebook.com,In-store pickup   Delivery,+57 42111133,"Cl. 80B #80B-2, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.8,No,Yes,Yes,Beauty supply store,,No reviews available,health_food_stores
fuente de vida cosmetica natural,,In-store shopping   Delivery,+57 317 2756895,"Cra. 95b #49ac01, Belencito, Medellín, San Javier, Medellín, Antioquia, Colombia",5.0,Yes,No,Yes,Cosmetics store,,No reviews available,health_food_stores
EcoShopping,ecoshopping.com.co,In-store shopping   Curbside pickup   Delivery,+57 318 3807099,"Cra. 48a #118-22, Medellín, Santa Cruz, Medellín, Antioquia, Colombia",4.0,Yes,No,Yes,Formal wear store,,No reviews available,health_food_stores
Colombian Happy Grow Shop,colombianhappy.com,Dine-in   No-contact delivery   Takeout,+57 305 3233087,"Casa jardinera 👩🏽‍🌾 Belén Fátima, Cra 66A #32b 36, Medellín, Belén, Medellín, Antioquia, Colombia",4.5,No,No,No,Farm shop,,No reviews available,health_food_stores
Fuxion Medellin,ifuxion.com,In-store shopping   Delivery,+57 315 5335695,"Cra. 76 #49-74, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,Yes,No,Yes,Organic shop,,No reviews available,health_food_stores
Makro,tienda.makro.com.co,In-store shopping   In-store pickup   Delivery,+57 604 4305708,"Cl 10 #50-171, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",4.4,Yes,Yes,Yes,Department store,,No reviews available,health_food_stores
COMPRA DE RECICLAJE,,,+57 43439711,"Cra. 76 #26A-36, Medellín, Belén, Medellín, Antioquia, Colombia",4.5,No,No,No,Recycling center,,No reviews available,health_food_stores
PLAZA DE MERCADO LA AMÉRICA,plazalaamerica.com,"Old-school food market with vendors for fruit, vegetables, flowers, meat  fish, plus casual dining.",+57 316 4496429,"Cl. 45 # 79A - 100, Los Pinos, Medellín, La América, Medellín, Antioquia, Colombia",4.5,No,No,No,Food products supplier,,No reviews available,health_food_stores
Reevapers Laureles,reevapers.com,In-store shopping   In-store pickup   Delivery,+57 314 5529660,"Cra 66B #1-53, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,Yes,Yes,Yes,Vaporizer store,,No reviews available,health_food_stores
Éxito,exito.com,In-store shopping   Curbside pickup   Delivery,+57 1 800 0428800,"Cl 10 #43E-135, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.4,Yes,No,Yes,Supermarket,,No reviews available,health_food_stores
MAKENO,makeno.co,In-store shopping   In-store pickup   Delivery,+57 305 2232590,"Cra. 37 #10-35, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,Yes,Yes,Yes,Clothing store,,No reviews available,health_food_stores
El Hueco (centro comercial),elhueco.com.co,,+57 45122473,"Cl. 46 #54114 54- a, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.4,No,No,No,Shopping mall,,No reviews available,health_food_stores
Oviedo,oviedo.com.co,"Large, contemporary center providing a wide range of retail shops, restaurants  fast-food outlets.",+57 604 3216116,"Cra. 43A #6s-15, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Shopping mall,,No reviews available,health_food_stores
Alih Jewelry,instagram.com,In-store pickup   Delivery,+57 324 3824675,"Cl 38 #65 D - 59, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",,No,Yes,Yes,Jewelry store,,No reviews available,health_food_stores
VIDA AUGUSTA,,,+57 43128033,"Cra. 35 #8A-81, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.5,No,No,No,,,No reviews available,health_food_stores
AMA - Vegan Restaurant,ola.click,Dine-in   Takeout,+57 304 2622923,"Cl. 12 #43b - 31, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Vegan restaurant,,No reviews available,health_food_stores
Coraje Vegan,instagram.com,Dine-in   Takeout   No-contact delivery,+57 304 4389913,"Pasaje Peatonal, Cl. 13 #43D- 70 Local 103, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,No,No,No,Vegan restaurant,,No reviews available,health_food_stores
Restaurante Kaime - Comida Vegana,kaimefoods.co,Dine-in   Takeout   Delivery,+57 44797029,"Cra. 40 #10 a 21, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Vegan restaurant,,No reviews available,health_food_stores
Alma Natura,,Dine-in   Takeout,+57 300 4658119,"Cl. 32F #65f-15, Medellín, Belén, Medellín, Antioquia, Colombia",4.8,No,No,No,Vegan restaurant,,No reviews available,health_food_stores
Real Vegetal,instagram.com,Dine-in   Takeout,,"Cra. 42 #08 43, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,No,No,No,Vegan restaurant,,No reviews available,health_food_stores
INA Restaura,,Dine-in   Takeout   No-contact delivery,+57 310 5981589,"Cq. 4 # 71-92, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,No,No,Health food restaurant,,No reviews available,health_food_stores
Shottas Medellín Vegan Food,instagram.com,Dine-in   Curbside pickup   Delivery,+57 301 2643183,"Cl. 34 #66b-81, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,No,No,Yes,Restaurant,Closed ⋅ Opens 1:30 PM,No reviews available,health_food_stores
Las Veganas Restaurant,instagram.com,Dine-in   Curbside pickup   No-contact delivery,+57 312 8576837,"Tv. 35A #66a-73, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Vegan restaurant,,No reviews available,health_food_stores
AMA - Vegan Restaurant,ola.click,Dine-in   Takeout,+57 304 2622923,"Cl. 12 #43b - 31, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Vegan restaurant,,No reviews available,health_food_stores
Vegan & Veggie,instagram.com,Dine-in   Takeout   No-contact delivery,+57 304 4315616,"Cl. 12 #43D 109, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Vegan restaurant,,No reviews available,health_food_stores
INA Restaura,,Dine-in   Takeout   No-contact delivery,+57 310 5981589,"Cq. 4 # 71-92, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,No,No,Health food restaurant,,No reviews available,health_food_stores
Alma Natura,,Dine-in   Takeout,+57 300 4658119,"Cl. 32F #65f-15, Medellín, Belén, Medellín, Antioquia, Colombia",4.8,No,No,No,Vegan restaurant,,No reviews available,health_food_stores
Real Vegetal,instagram.com,Dine-in   Takeout,,"Cra. 42 #08 43, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,No,No,No,Vegan restaurant,,No reviews available,health_food_stores
Coraje Vegan,instagram.com,Dine-in   Takeout   No-contact delivery,+57 304 4389913,"Pasaje Peatonal, Cl. 13 #43D- 70 Local 103, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,No,No,No,Vegan restaurant,,No reviews available,health_food_stores
Helecho Vegan Sushi,instagram.com,Dine-in   Takeout   No-contact delivery,+57 312 5855281,"Cra 43C #10-16, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,No,Vegetarian restaurant,,No reviews available,health_food_stores
Vegarden El Jardín de las Delicias,instagram.com,Dine-in   Takeout   No-contact delivery,+57 604 3662289,"Cl. 32B #81-41, Medellín, Belén, Medellín, Antioquia, Colombia",4.6,No,No,No,Vegetarian restaurant,,No reviews available,health_food_stores
Vita Integral - Laureles,vitaintegral.co,In-store shopping   In-store pickup   Delivery,+57 604 3228482,"Transversal 39B#77-40, Av. Nutibara #77-40, Medellín, Antioquia, Colombia",4.5,Yes,Yes,Yes,Health food store,,No reviews available,health_food_stores
health food store panorama,elpanoramadelasalud.com,In-store shopping   In-store pickup   Delivery,+57 300 7750952,"edificio Vicente villa, Cra. 47 #53- 45 local 116, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",5.0,Yes,Yes,Yes,Vitamin & supplements store,,No reviews available,health_food_stores
Vida Simple granel ecológico Mercado Saludable,vidasimplegranel.com,In-store shopping   In-store pickup   Delivery,+57 305 3221745,"Carrera 76, Cq 74 #26, Medellín, Antioquia, Colombia",4.8,Yes,Yes,Yes,Natural goods store,,No reviews available,health_food_stores
Tienda Naturista natural store's,,,+57 43174539,"L-102 El Poblado #18s-135, Medellín, Antioquia, Colombia",5.0,No,No,Yes,Health food store,,No reviews available,health_food_stores
Vita Integral Poblado,vitaintegral.co,In-store shopping   Curbside pickup   Delivery,+57 300 2004516,"Cra. 42 #5, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,Yes,No,Yes,Supermarket,,No reviews available,health_food_stores
Tienda Naturista Annie Naturals,annienaturals.com,In-store shopping   Curbside pickup   Delivery,+57 300 3458131,"Cra. 53 # 49-82, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.9,Yes,No,Yes,Natural goods store,Open ⋅ Closes 7 PM,No reviews available,health_food_stores
Nuts Distribuidora Almacentro,,In-store shopping   In-store pickup   Delivery,+57 310 8153548,"Cra. 43A #34-95 Local 299A, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,Yes,Yes,Yes,Health food store,,No reviews available,health_food_stores
Vitantegral Mercado Saludable,,In-store pickup   Delivery,+57 302 2798531,"Cra. 42 #43 #5 Sur, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,Yes,Yes,Grocery store,,No reviews available,health_food_stores
Tienda De Comercio Justo Colyflor - Fundación Colyflor,tiendacolyflor.com,In-store pickup   Delivery,+57 4738110,"Cl. 48 #65-58, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,Yes,Yes,Organic food store,Open ⋅ Closes 12 AM,No reviews available,health_food_stores
MerkaOrgánico,merkaorganico.com,In-store shopping   In-store pickup   Delivery,+57 301 4489297,"Centro Comercial El Tesoro, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.3,Yes,Yes,Yes,Store,,No reviews available,health_food_stores
Vita Integral - Laureles,vitaintegral.co,In-store shopping   In-store pickup   Delivery,+57 604 3228482,"Transversal 39B#77-40, Av. Nutibara #77-40, Medellín, Antioquia, Colombia",4.5,Yes,Yes,Yes,Health food store,,No reviews available,health_food_stores
Vida Simple granel ecológico Mercado Saludable,vidasimplegranel.com,In-store shopping   In-store pickup   Delivery,+57 305 3221745,"Carrera 76, Cq 74 #26, Medellín, Antioquia, Colombia",4.8,Yes,Yes,Yes,Natural goods store,,No reviews available,health_food_stores
Vita Integral Poblado,vitaintegral.co,In-store shopping   Curbside pickup   Delivery,+57 300 2004516,"Cra. 42 #5, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,Yes,No,Yes,Supermarket,,No reviews available,health_food_stores
Tienda Naturista Annie Naturals,annienaturals.com,In-store shopping   Curbside pickup   Delivery,+57 300 3458131,"Cra. 53 # 49-82, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.9,Yes,No,Yes,Natural goods store,Open ⋅ Closes 7 PM,No reviews available,health_food_stores
Almendra Alimentación Integral,m.facebook.com,In-store pickup   Delivery,,"Cl. 30 #7569, Medellín, Belén, Medellín, Antioquia, Colombia",5.0,No,Yes,Yes,Organic food store,,No reviews available,health_food_stores
FUXION MEDELLIN,ifuxion.com,In-store shopping   In-store pickup   Delivery,+57 313 3806470,"Cl. 43 #70 a 39, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,Yes,Yes,Yes,Organic shop,Open ⋅ Closes 11 PM,No reviews available,health_food_stores
