Names,Website,Description,Phone Number,Address,Average Rating,Store Shopping,In Store Pickup,Delivery,Type,Opens At,Reviews,Category
Memory House Museum,museocasadelamemoria.gov.co,Solemn museum with exhibitions offering different perspectives on Colombian wars  armed conflicts.,+57 604 5202020,"Parque Bicentenario, Cl. 51 #36-66, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Museum,,No reviews available,art_workshops
El Castillo Museum and Gardens,museoelcastillo.org,"Grand castle-style home-turned-museum in scenic surrounds, offering tours  temporary art exhibits.",+57 2660900,"Cl. 9 Sur #32-269, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,History museum,,No reviews available,art_workshops
Fundación Casa Museo Maestro Pedro Nel Gómez,museopedronelgomez.org,"Filled with murals  other works, this house-turned-museum of an iconic artist offers guided tours.",+57 44442633,"Cra 51 B #8524, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,art_workshops
Planetarium Jesus Emilio Ramirez Medellin,planetariomedellin.org,"Science museum with solar system exhibits  high-tech planetary dome shows, plus a cafe  gift shop.",+57 604 5168300,"Cra. 52 #71-117, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.8,No,No,No,Planetarium,,No reviews available,art_workshops
University of Antioquia Museum,udea.edu.co,,+57 604 2195180,"Museo Universitario, Universidad de Antioquia #Calle 67 No.53-108, Bloque 15, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.9,No,No,No,Museum,,No reviews available,art_workshops
Casa Museo Otraparte,otraparte.org,"Modest museum dedicated to writer and philosopher Fernando González, with an on-site cafe.",+57 604 4482404,"Zona Suroriental de Medellín (Poblado, Palmas, Avenida Fernando González, Cra. 43A #27A Sur - 11, Envigado, Antioquia, Colombia",4.7,No,No,No,Heritage museum,,No reviews available,art_workshops
COOLTO Art Lodge,,,+57 45017294,"Cra. 36 # 7-32, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Art studio,,No reviews available,art_workshops
Galería Duque Arango,galeriaduquearango.com,,+57 302 3372464,"Cra. 37 #10 a -34, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,No,Art gallery,,No reviews available,art_workshops
AH Fine Art,ahfineart.com.co,,+57 604 3121014,"Cl 10 #43C - 71, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,No,Art gallery,,No reviews available,art_workshops
Galería Pictopia,,,+57 319 6139413,"Cl 11A #42-42, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Art gallery,,No reviews available,art_workshops
Baryshev Art Gallery,baryshevartgallery.com,,(702) 588-9671,"Cra. 34 #8A-53, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Art gallery,,No reviews available,art_workshops
Galería Duque Arango Contemporaneo,galeriaduquearango.com,,+57 302 3372464,"Cra. 34 #8a-42, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.5,No,No,No,Art gallery,,No reviews available,art_workshops
Aspro Art Gallery,asproartgallery.com,,+57 305 4843388,"Cra. 42A #1-15, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Art gallery,,No reviews available,art_workshops
Galería de Arte Palacio Nacional,,,,"Cra. 53 #46 68 Local 012, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Art gallery,,No reviews available,art_workshops
Teatro Pablo Tobón Uribe,teatropablotobon.com,,+57 604 2397500,"Cra. 40 #51-24, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,art_workshops
Teatro Metropolitano de Medellín - José Gutierrez Gómez,teatrometropolitano.com,,+57 42324597,"Cl. 41 # 57 - 30, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,art_workshops
Pequeño Teatro de Medellín,pequenoteatro.com,,+57 604 4807740,"Cra. 42 #50A-12, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,art_workshops
Teatro Lido,medellin.gov.co,,+57 42515334,"20, Ecuador #54, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,Performing arts theater,,No reviews available,art_workshops
University of Medellín Theater,,,+57 43405202,"Cra. 87 #30-65, Medellín, Belén, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,art_workshops
University of Medellín Theater,,,+57 43405202,"Cra. 87 #30-65, Medellín, Belén, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,art_workshops
Águila Descalza Prado Theatre,aguiladescalza.com.co,,+57 324 5273770,"Cra. 45D #59-1, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,art_workshops
Teatro Metropolitano de Medellín - José Gutierrez Gómez,teatrometropolitano.com,,+57 42324597,"Cl. 41 # 57 - 30, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,art_workshops
Pequeño Teatro de Medellín,pequenoteatro.com,,+57 604 4807740,"Cra. 42 #50A-12, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,art_workshops
Teatro Matacandelas,matacandelas.com,,+57 350 2151100,"Cl. 47 #4347, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,art_workshops
Teatro Pablo Tobón Uribe,teatropablotobon.com,,+57 604 2397500,"Cra. 40 #51-24, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,art_workshops
Casa Teatro El Poblado,casateatroelpoblado.com,,+57 43211100,"Cra. 47B #17 b sur 30, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,art_workshops
Neverland Escuela de Teatro Musical,neverlandteatromusical.com,,,"Cl. 49B #68-112, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Performing arts theater,,No reviews available,art_workshops
Comfama Vásquez Building,comfama.com,,+57 45129965,"Cra. 52 #4431, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Community center,,No reviews available,art_workshops
Laureles,,,,"El Poblado, Medellín, El Poblado, Medellin, Antioquia, Colombia",5.0,No,No,No,Community center,,No reviews available,art_workshops
"בית חב""ד מדג'ין - Chabad Medellin",chabadofmedellin.com,,+57 301 5000724,"Cra. 41a #10 - 54, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,No,Community center,,No reviews available,art_workshops
Centro Integracion Barrial El Raizal,,,+57 42115018,"Cra. 30a #78-35 int 150, Versalles, Medellín, Manrique, Medellín, Antioquia, Colombia",4.3,No,No,No,Community center,,No reviews available,art_workshops
Preventorio Belen,,,,"Cra. 76A #26-1, Medellín, Belén, Medellín, Antioquia, Colombia",4.3,No,No,No,Community center,,No reviews available,art_workshops
Integrate Medellin,,,,"Cl. 59 #45-53, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Community center,,No reviews available,art_workshops
J.A.C EL BOSQUE,,,,"Cl. 79A #54B 006, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.3,No,No,No,Community center,,No reviews available,art_workshops
Fundacion Solidaridad y Compromiso - Sede Bello Oriente,,,+57 301 3354965,"Cra. 23 #91b124 BNo.84 B, Maria Cano Carambola, Bello, Medellín, Manrique, Medellín, Antioquia, Colombia",4.2,No,No,No,Community center,,No reviews available,art_workshops
La Casa - Medellín Community House,mdecommunity.com,,+57 314 2464586,"Cra. 81A #32ee-18, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,No,No,No,Event venue,,No reviews available,art_workshops
Impact Hub Medellín,medellin.impacthub.net,,+57 305 4695347,"Ayurá Center 1, Cl. 26 Sur #48 - 41 Oficina 708, Zona 2, Envigado, Antioquia, Colombia",4.8,No,No,No,Business development service,,No reviews available,art_workshops
Camelhub - Innovation Hub Coworking,,,+57 45809809,"Carrera 48 A # 16 SUR - 55, Medellín, Antioquia, Colombia",,No,No,No,,,No reviews available,art_workshops
"Plaza Botero - Medellín, Antioquia",comunasdemedellin.com,"Outdoor plaza showcasing 23 sculptures by artist Fernando Botero, plus landscaped grounds  benches.   Dogs allowed",,"Av. Carabobo, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,Park,,No reviews available,art_workshops
Centro Comercial Premium Plaza,ccpremiumplaza.com,"Contemporary shopping hub with clothing stores, a cinema  gyms, plus a casino  eateries.",+57 604 4487071,"Calle 30, Cra. 43A, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,art_workshops
Plazuela Nutibara,,Dogs allowed,,"Cra. 51 #5439, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,City park,,No reviews available,art_workshops
Plaza Cisneros,,"Built in 1924  named after Francisco Javier Cisneros, this plaza features 300 dramatic light poles.   Dogs allowed",,"Cl 44, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,Park,,No reviews available,art_workshops
Unión Plaza Centro Comercial,unionplaza.com.co,"Tree-studded indoor-outdoor retail plaza with a charming, old-fashioned feel  many shops  cafes.",+57 604 4082649,"Cra. 50 #52-50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.4,No,No,No,Shopping mall,,No reviews available,art_workshops
Centro Comercial Bosque Plaza,bosqueplaza.com,Compact shopping center offering stores  services as well as a food court  movie theater.,+57 604 2638895,"Cl. 73 #51D- 71, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.2,No,No,No,Shopping mall,,No reviews available,art_workshops
San Antonio Park,,"Leafy park with several sculptures by Fernando Botero, plus food vendors  an amphitheater.",,"Cl 44 #50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.0,No,No,No,Plaza,,No reviews available,art_workshops
"Plaza Mayor, Medellín",plazamayor.com.co,,+57 42617200,"Cra. 57 # 41-81, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Event venue,,No reviews available,art_workshops
Centro Comercial Gran Plaza,granplaza.co,Many familiar retailers  a food court are offered at this standard mall with a bustling vibe.,+57 304 5857396,"Cl. 45 #53 50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,art_workshops
Plaza de La Libertad,,Dogs allowed,,"Cra. 54 #42188, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Park,,No reviews available,art_workshops
Sao Paulo Plaza,,"Venue for retail, offices  lodging, featuring a mall with a supermarket  an airy food court.",+57 43135250,"18 C Sur #43a 200 Sao Pablo Medellin, Antiouqia, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,art_workshops
Unión Plaza Centro Comercial,unionplaza.com.co,"Tree-studded indoor-outdoor retail plaza with a charming, old-fashioned feel  many shops  cafes.",+57 604 4082649,"Cra. 50 #52-50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.4,No,No,No,Shopping mall,,No reviews available,art_workshops
Centro Comercial Bosque Plaza,bosqueplaza.com,Compact shopping center offering stores  services as well as a food court  movie theater.,+57 604 2638895,"Cl. 73 #51D- 71, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.2,No,No,No,Shopping mall,,No reviews available,art_workshops
Centro Comercial Premium Plaza,ccpremiumplaza.com,"Contemporary shopping hub with clothing stores, a cinema  gyms, plus a casino  eateries.",+57 604 4487071,"Calle 30, Cra. 43A, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,art_workshops
Centro Comercial Gran Plaza,granplaza.co,Many familiar retailers  a food court are offered at this standard mall with a bustling vibe.,+57 304 5857396,"Cl. 45 #53 50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,art_workshops
Plaza Cisneros,,"Built in 1924  named after Francisco Javier Cisneros, this plaza features 300 dramatic light poles.   Dogs allowed",,"Cl 44, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,Park,,No reviews available,art_workshops
Plaza de las Luces Medellin.,,,,"Cl. 45, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,art_workshops
Plaza Carlos E,,Dogs allowed,,"a 64b-56, Cl. 52 #64b-2, Medellín, Antioquia, Colombia",4.7,No,No,No,Park,,No reviews available,art_workshops
Centro Comercial Plaza del Poblado,,,,"Cl 10 #4249, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.3,No,No,No,Shopping mall,,No reviews available,art_workshops
Atanasio Girardot Stadium,comunasdemedellin.com,,,"Cra. 74 #48010, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Stadium,,No reviews available,art_workshops
Sports Complex Miraflores,inder.gov.co,,,"Cl. 52 #24-86, Alejandro Echavarría, Medellín, Buenos Aires, Medellín, Antioquia, Colombia",4.5,No,No,No,Sports complex,,No reviews available,art_workshops
Placa Polideportiva Manila,,,,"Cra 43D #1193 11- a, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.4,No,No,No,Sports complex,,No reviews available,art_workshops
Medellin Aquatic Complex,,,+57 44301330,"Carrera 72 # 48-100, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Sports complex,,No reviews available,art_workshops
Sports Unit Belén Rincón,,,,"Cra. 76A #1C-5, Medellín, Belén, Medellín, Antioquia, Colombia",4.5,No,No,No,Sports complex,,No reviews available,art_workshops
Sport 360º,sport360oficial.com,,+57 314 8103531,"Calle 73 # 51D - 71, Piso 9, Medellín, Antioquia, Colombia",4.4,No,No,No,Sports complex,,No reviews available,art_workshops
Coliseum,,,,"Cra. 65, Medellín, Robledo, Medellín, Antioquia, Colombia",4.8,No,No,No,Sports complex,,No reviews available,art_workshops
Medellín Sports Coliseum,,,,"Laureles - Estadio, Medellin, Medellín, Laureles - Estadio, Medellin, Antioquia, Colombia",4.8,No,No,No,Soccer field,,No reviews available,art_workshops
Aquatic Complex Atanasio Girardot,,,+57 43699000 ext. 518,"Cl. 48 #7350, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,No,No,No,Sports complex,,No reviews available,art_workshops
Coliseo Universidad Pontificia Boliviariana,upb.edu.co,,,"Cq. 1 #701, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,No,No,Sports complex,,No reviews available,art_workshops
COLISEUM TABLE TENNIS,,,+57 304 2075137,"CARRERA 48 #70-10, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Sports complex,,No reviews available,art_workshops
Nómadas Outdoor,nomadasoutdoor.com.co,In-store pickup   Delivery,+57 319 5018092,"Cl. 37 Sur # 37 30, Zona 9, Envigado, Antioquia, Colombia",4.9,No,Yes,Yes,Sporting goods store,,No reviews available,art_workshops
Outdoor Adventure CC. El Tesoro,tiendasoa.com,In-store shopping   In-store pickup   Delivery,+57 322 4514254,"Kra. 25A, Centro Comercial El Tesoro #1A SUR - 45 Local 1255, Medellín, Antioquia, Colombia",4.3,Yes,Yes,Yes,Outdoor clothing and equipment shop,Open ⋅ Closes 9 PM,No reviews available,art_workshops
Almacen de Camping,almacendecamping.com,In-store shopping   Curbside pickup   Delivery,+57 604 4114759,"Cra. 78 #45e-75, Los Pinos, Medellín, La América, Medellín, Antioquia, Colombia",4.7,Yes,No,Yes,Outdoor sports store,,No reviews available,art_workshops
JLB Sports,jlbsports.com,In-store shopping   Curbside pickup   Delivery,+57 310 4624859,"Cl 45B #75-20, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,Yes,No,Yes,Outdoor sports store,,No reviews available,art_workshops
El Norteño,,In-store pickup   Delivery,+57 45806660,"Cra. 43 #31-183 Galerias de, Local 102, Medellín, Antioquia, Colombia",4.4,No,Yes,Yes,Sporting goods store,,No reviews available,art_workshops
REBAJAS MEDELLIN,,,+57 313 6789448,"Cl. 41 #88-28, Santa Monica, Medellín, La América, Medellín, Antioquia, Colombia",4.0,No,No,Yes,Outdoor sports store,,No reviews available,art_workshops
